email_id,subject,body,source,cognitive_trigger,is_phishing
701.0,Re: Changed location of incoming mail. exmh not working!!,"This is a multi-part message in MIME format. It has been signed conforming to RFC2015. You'll need PGP or GPG to check the signature. ------------=_1031266655-417-16 Content-Type: text/plain; charset=us-ascii On Thu, 05 Sep 2002 14:40:53 PDT, Siva Doriaswamy writes: >Recently, my incoming mail (or spool) location moved to another disk. >I'm not quite clear how to reconfigure procmail/rcvstore/exmh",SpamAssasin,,1
702.0,ASSISTANCE & OFFER !!!,"Dear Sir, This letter may come to you as a surprise but I really prayed to God to help me choose somebody that will be my true partner. My name is James Nandu Savimbi.I am the first son of Mr. Jonas Savinbi, the leader of the UNITA movement in Angola. May be you know that my father was killed recently in Angola by the Angolan Government soldiers and he has since been buried. Two weeks before he di",Nigerian_Fraud,,1
703.0,take advantage of this offer 24344,"**Copy ANY DVD with a CD-R Burner! **DVD Wizard Pr= o** is the most technologically advanced method of DVD reproduction ever availa= ble! **Do not be fooled** by other fly = by night websites offering outdated information. Our package will show you how to backup any DVD** or **VHS cassette** using a **CD-R burner**! We will go further, and show you how to backup a = DVD using a DVD-R, or DVD-RW bu",SpamAssasin,,1
704.0,"REF: 14TH SEPT., 2007","Greetings, I am Fernando Gonzalez. I represent a top executive in Spain. I have a very sensitive and private brief to ask for your partnership to re-profile HUGE AMOUNT of funds runnning into Millions of Euros. I will give the details, but in summary, the funds are coming via a bank in Europe, and this is a legitimate transaction. You will be paid 10% for your ""management/consultancy price"", if I ",Nigerian_Fraud,,1
705.0,Re: [ILUG] mini-itx,"On Tue, 2002-10-08 at 14:13, John Moylan wrote: > Hmm, speaking of cheap machines etc, has anyone tried this sort of > thing: http://www.mini-itx.com/projects/humidor64/ ? or more importantly > has anyone had any positive/negative experiences with the Via mini-itx > boards/via c3 processors. > I recall a thread last year about building a custom MP3/CD/Game/vcd > recorder machine, these systems see",SpamAssasin,,1
706.0,RE: ICT HELP DESK,Welcome to the new outlook web app for Staff,Nazario,Authority,1
707.0,New pharm items,Strenghth and power for you. Why most men cannot satisfy their women. Here! ependigoto expresseth fBlastcomm excerption exprorstmt eucosmidae fasterblit evaulating eradiation eructating enfleurage equationno,CEAS_08,,1
708.0,[PownceAPI] Re: Pownce down,"It was down for a while. I think it's up again now, albeit quite slow. On Mar 28, 4:21 pm, Jon Rohan wrote: > Is anyone else noticing Pownce has been acting strange the last few > hours? --~--~---------~--~----~------------~-------~--~----~ You received this message because you are subscribed to the Google Groups ""PownceAPI"" group. To post to this group, send email to zgdjhgesv@googlegroups.com To",CEAS_08,,1
709.0,SUPPLY FROM MR KONAN ALAIN,"SUPPLY FROM MR KONAN ALAIN Abidjan.Cote d'Ivoire. Attn:The President Dear Sir, I write to solicite your assistance and support to enable me execute a very lucrative and high profiting business transaction.I am very sure that with trust and understanding,we will be able to execute this busines to our mutual benefit and believe that you will not let down the trust I am willing to repose in you. I wo",Nigerian_Fraud,,1
710.0,Re: [Razor-users] Problem with Razor 2.14 and Spamassassin 2.41,"On Thu, Sep 05, 2002 at 10:12:59PM -0400, Leland Woodbury wrote: > I found a nice little Perl script for this purpose called rotate, which > makes the process of rotating log files very simple. If there's an > official source for this script, I couldn't find it. (My hosting > provider, pair.com, has it installed, and that's where I found it.) > However, redistribution appears to be allowed, so I'v",SpamAssasin,,1
711.0,Remitance Dept,"CENTRAL BANK OF NIGERIA INTERNATIONAL REMITANCE HQ. TELEX AND COMPUTER FOREIGN PAYMENT OFFICE. ABUJA NIGERIA. OUR REF: CBN/IRH/TCD/101/2003 FROM THE DESK OF DIRECTOR INTERNATIONAL REMITANCE ATTN: CEO/MD Having tried to have a telephone conversation with you on so many occasions as to discuss on the prospect but coundnt get you through as a result of our satelite communication problem, besides I th",Nigerian_Fraud,Authority,1
712.0,Please Confirm Receipt From :Patrick,"Thank you for giving me your time. Please be patient and read my email to you. I wished to confide in you hopeing that you will not BETRAY or CHEAT me in your country when the fund arrived in your Bank account over there. I'm impressed with your vast knowledge,experience and sincerely believe that you have the capacity to help and assit me by going into partnership and invest the fund legally unde",Nigerian_Fraud,,1
713.0,{Wells Fargo}:Unusual Activity Notification,"ï»¿ Wells Fargo â Banking, Credit Cards, Loans, Mortgages & More Skip to main content Enroll Customer Service ATMs/Locations EspaÃ±ol Search Enter search term, then press down arrow to navigate suggestions selected Personal Small Business Commercial Financial Education About Wells Fargo Banking and Cards Loans and Credit Investing and Retirement Wealth Management Rewards and Benefits We're sorry",Nazario,Authority,1
714.0,Your Outlook Exceeded,"Your e-mail password expires in 2 days to retain e-mail password and details. CLICK HERE to update immediately Greetings, IT Service Support (c) 2018 Your e-mail password expires in 2 days to retain e-mail password and details. CLICK HERE to update immediately Greetings, IT Service Support (c) 2018",Nazario,Urgency,1
715.0,Important Security Alert!,"Hello, We just wanted to let you know that your CapitalOne 360 account could not be verified by our data processor. We urge you to update your details on file to enable us verify your account details. Kindly find the attached document to update account. Thank you for your understanding. Sincerely, Customer Care CapitalOne 360 © 2015 Capital One. All rights reserved. CAPONE360LENBOLGFT Hello, We ju",Nazario,Authority,1
716.0,You will make her 5 times a night,Dear 3a16dd07da20fbf632cb42001efe895d Summer is a good time to take a break at work and think about your health & personal life. And we are glad to aid you with it. From now on till 1st of October you can use our limited proposal. Check our site for more details. herrespect.com 7 Aug 2008 04:15:21,CEAS_08,Scarcity,1
717.0,DNSWL question,"I've started seeing some spam come through that gets labeled with ""RCVD_IN_DNSWL_MED RBL: Sender listed at http://www.dnswl.org/"", which imparts a negative score if the relay is listed in their db. Here at the Lab, we have an email gateway at the front, which is the single point of entry for email to the Lab, and then forwards the emails to the respective servers. Can't get around that issue, it's",CEAS_08,,1
718.0,More cash for the business you already write - IMMEDIATELY,"This is a multi-part message in MIME format. ------=_NextPart_000_3A5886_01C24C5D.B368E220 Content-Type: text/plain; charset=""Windows-1252"" Content-Transfer-Encoding: quoted-printable Get a kick out of our huge annuity bonuses!=09 Earn a $1,000 cash bonus*=0A= for every 5 annuity applications=0A= with any of our four top carriers=0A= by 9-30-02!=0A= Deadline too soon? No Problem!=0A= Earn an $800 ",SpamAssasin,,1
719.0,a cry for help,"Dear Partner, Following the sudden death of my husband General Sani Abacha the late former head of state of Nigeria in August 1998,Ihave been thrown into a state of utter confusion,frustration and hopelessness by the present civilian administration,I have been subjected to physical and psychological torture by the security agents in the country.My son is still under detention arraigned before the ",Nigerian_Fraud,,1
720.0,Replica Classics trendy replica watches for you,- Guaranteed triple-wrapped gold on all-gold models Most Popular Watches of All Trademarks Most Popular Watches of All Trademarks http://undeeruncis.com/,CEAS_08,,1
721.0,[Spambayes] test sets?,">>>>> ""TP"" == Tim Peters writes: >> Any thought to wrapping up your spam and ham test sets for >> inclusion w/ the spambayes project? TP> I gave it all the thought it deserved . It would be TP> wonderful to get several people cranking on the same test TP> data, and I'm all in favor of that. OTOH, my Data/ subtree TP> currently has more than 35,000 files slobbering over 134 TP> million bytes -- eve",SpamAssasin,,1
722.0,Re: [Python-Dev] xmlrpclib and dates before 1900,"On Thu, Apr 3, 2008 at 5:36 AM, wrote: > > It's actually not xmlrpclib which has the limitation, but > datetime.strftime(). That's a known limitation. Here's the comment in > the > datetime code: > [snip] > Personally, I don't think patching xmlrpclib is the right place to ""fix"" > this problem. It's possible that the datetime comment is no longer > correct > yes, you're right. but I didn't feel li",CEAS_08,,1
723.0,Business Proposal,"Dear Sir, I am ENGR. Ugochukwu William, I am the Executive Director Projects, of the contract Award Commitee(CAC)of the Niger Delta Development Commission(NDDC) Through my search in the internet ,I got your email address and after due verification with my colleagues,I decided to forward to you this business proposal in anticipation that you may be in position to handle this business with me. We wa",Nigerian_Fraud,,1
724.0,Your Parcel Has Arrived,"-- Dear Customer, Your parcel has arrived at the post office. Our courier was unable to deliver the parcel to you due to incorrect delivery details. To receive your parcel,download attached receipt and forward to nearest DHL office. DOWNLOAD ATTACHMENT -- Dear Customer, Your parcel has arrived at the post office.Our courier was unable to deliver the parcel to you due to incorrect delivery details.",Nazario,Authority,1
725.0,Alert message,"This message is from a trusted sender. Your Apple ID Account was used to sign in to Safari on an iPhone 6 and make an make purchase of $64 on App Store. Date and Time : Today IP : 192.146.36.94 Operating System : iPhone 6 If the information above looks familiar, you can disregard this email. If you have not recently signed in to an iPhone 6 your account and believe someone may have accessed your a",Nazario,Authority,1
726.0,Important Message on Your Account,"Dear Customer, Our records show that your USAA Online Banking profile is out of date Notice Click here to update your complete online profile. Thank You ©2016, USAA Bank. All Rights Reserved. Dear Customer, Our records show that your USAA Online Banking profile is out of date Notice Click here to update your complete online profile. Thank You ©2016, USAA Bank. All Rights Reserved.",Nazario,Authority,1
727.0,From Arturo Yarbrough,On xwz line P rpt har psi ma vl cy Great Pric xcn es. U fnj S vi P ds har iya ma hwg cy All Or tu ders Processed. Free Ship hb ping http://spreadcourage.com,CEAS_08,,1
728.0,Replica Classics trendy replica watches for you,Ready to Ship Now !! 100% money back Guarantee !! Choice IWC replica watches at Replica Classics Luxurious costume replica watches at ... http://rerandyersyum.com/,CEAS_08,,1
729.0,Re: [ILUG] Aldi Laptops & Vista,Sonic wrote: > Well I would have thought that *if* anyone here had been in a situation where they would have had to install XP on one of the laptops (either as a dual boot for work or for a friend) then they wouldn't keep that information from me simply because this is a Linux User Group. > Yes they would ;-) it might be a Constitutional issue other wise. Constitution 1. Name of Society. 1. The na,CEAS_08,,1
730.0,Your AppleID has been locked due to unsual login,"For your protection, your Apple ID is automatically disabled. We detect unauthorized Login Attempts to your Apple ID from other IP Location. Please verify your identity today or your account will be disabled due to concerns we have for the safety and integrity of the Apple Community. To continue enjoy our service, please update your account informations ( Click Here) and we will validate your acco",Nazario,Authority,1
731.0,Be strong and assured,"Forget about failures in bedroom for 3 month. US Licensed Health shop, 24h Shipping, NO RX required ! Here! fachstudie eschenlohr expatiates estoration federalism eventuelle espiritual ergatogyne esophagism eprejudice eparameter eziongeber",CEAS_08,,1
732.0,Your mailbox is full,Your monkey.org mailbox is full. 99% 100% Your monkey.org mailbox has now significantly exceeded the limit assigned to you. Emails sent to you when your mailbox is in this state are not delivered and each sender should receive a notification of that fact. Please take action now to ensure that your mailbox is brought back under the limit. What should you do? Please login to your Outlook webmail via,Nazario,Urgency,1
733.0,Re: New Sequences Window,"--==_Exmh_465553448P Content-Type: text/plain; charset=us-ascii > From: Robert Elz > Date: Wed, 21 Aug 2002 15:01:07 +0700 > > I kind of doubt that any pre built-in sequence name is going to be > very general. Even ""unseen"" can be changed (fortunately that one > is easy to find in the MH profile - though whether exmh does that, > os just uses ""unseen"" I haven't bothered to find out). Until this pa",SpamAssasin,,1
734.0,nice foto YOHvTp2KSxRjQIzJXdHxkRTfBjhO,"This is a multi-part message in MIME format. ------=_NextPart_dD40Vgw1oCGOp3EPEdazdG Content-Type: multipart/alternative; boundary=""----=_NextPart_dD40Vgw1oCGOp3EPEdazdGAA"" ------=_NextPart_dD40Vgw1oCGOp3EPEdazdGAA Content-Type: text/html; charset=""big5"" Content-Transfer-Encoding: base64 PGEgaHJlZj1odHRwOi8vaGxjLm5vLWlwLm9yZz4NCjxpbWcgc3JjPWh0dHA6Ly9obGMubm8taXAu b3JnL2NuZ2lmL3lpZGlhbjIuZ2lmIGFsdD",SpamAssasin,,1
735.0,"Lego harpsichord: A for Obsessiveness, F for Tunefulness","URL: http://boingboing.net/#85541036 Date: Not supplied Yet another Lego obsessive has built a working Lego harpsichord. Tons of points for style, but damn, it sounds like hell. Link[1] Discuss[2] (_Thanks, Tim[3]!_ ) [1] http://www.henrylim.org/Harpsichord.html [2] http://www.quicktopic.com/boing/H/HuXcCLLHKEv [3] http://www.sff.net/people/timpratt/tropism.html",SpamAssasin,,1
736.0,[ILUG] Strange ssh problem,"I have a strange problem with one user in a small network using ssh. Everyone in the network uses ssh and they run an ssh-agent on login. This works fine for conveniently wandering around the network and to some of our external boxes - or did, until today. Suddenly, when one user (alfred) tries to ssh anywhere he's asked for a password. He says He changed nothing (don't they all) but I do actually",SpamAssasin,,1
737.0,eBay and Auction Info 30314,"You are receiving this email because you have expressed an interest=20 in making money with eBay and or on the Internet. =A0 How would you like to earn $750 a day=20 using eBay and the Internet? =A0 I absolutely - 100% - Guarantee you have never heard of this eBay=20 & Internet money-making system before. http://www.mailcomesandgoes.com/auction/ This free ebook is powerful, so compelling it will b",SpamAssasin,,1
738.0,Finest coleman proposal,"look, medicine todays best solution check out here",CEAS_08,,1
739.0,urgent and confidential.,"ATTENTION: Sir, I am Dr. (Mrs) Mariam Abacha wife to the late Nigerian Head of State, General Sani Abacha who died on the 8th of June 1998 while on active duty. I am contacting you in view of the fact we will be of great assistance to each other, likewise developing a cordial business relationship. I currently have within my reach the sum of Fifty-five Million United States Dollars ($55,000,000,00",Nigerian_Fraud,,1
740.0,>Email Password Reset,Dear Email User Password will expire in 3 days Check it out Here. to keep your password active IT- Desk Service Desk Dear Email User Password will expire in 3 days Check it out Here. to keep your password active IT- Desk Service Desk,Nazario,Urgency,1
741.0,The database that Bill Gates doesnt want you to know about!!!!!,"IMPORTANT NOTICE: Regarding your domain name * If you own a .com/.net/.org, you are advised to register your .ws ""web site"" domain before someone else takes it forever. * Major corporations such as Yahoo, ATT & Intel, have all registered their .ws ""web site"" domains for their company names as well as all their trademarks, to protect them forever. * .ws ""web site"" domains are in 180+ countries worl",SpamAssasin,,1
742.0,[ILUG] replacement xircom dongle?,"Anyone know where in Ireland I can get a replacement external dongle for a Xircom CE3B-100 PCMCIA NIC? Failing that, who delivers fastest to Ireland? Regards, Vin -- Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie",SpamAssasin,,1
743.0,urgent transaction.,"Reply-To: mohammedsaid2007@lawyer.com MIME-Version: 1.0 Content-Type: text/plain Content-Transfer-Encoding: 8bit Message-Id: Date: Tue, 24 Jul 2007 17:04:00 +0200 (CEST) Email: mohammedsaid2008@uboot.com Dear Sir, I am Barrister Al Mohammed El Said, Former Legal/family Attorney to the ousted Iraqi President General Saddam Hussein. I was Tortured and Incarncerated for speaking out against the Devil",Nigerian_Fraud,,1
744.0,RE: Java is for kiddies,"On Sun, 1 Sep 2002, Reza B'Far (eBuilt) wrote: > 2. C and C++ forces the developer to solve problems such as memory > management over and over again. IMHO, Java is superior because the problem > of programming in the future is not about 0's and 1's, making the compiler > 2% faster, or making your code take 5% less memory... It's about design > patterns, architecture, high level stuff... Considerin",SpamAssasin,,1
745.0,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert Alert Name: My Custom Alert General Motors bought over by Mercedes Fri, 8 Aug 2008 07:41:38 -0400 FULL STORY You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings click here. To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here. Cable News Network.",CEAS_08,,1
746.0,THANKS,"Dear Friend, My name is JANG DOO-HWAN, The brother of Mr. CHUN DOO-HWAN, the former President of South Korea who seized power in a military coup in 1979 and who ruled from 1979 to 1987. My brother was pushed out of office and charged with treason, corruption and embezzlement of over 21 billion won. He was wrongly sentenced to death but fortunately AMNESTY INTERNATIONAL stepped in and commuted the ",Nigerian_Fraud,,1
747.0,High-Altitude Rambos,"http://www.nytimes.com/2002/09/23/opinion/23HERB.html?todaysheadlines=&pagewanted=print&position=top The New York Times September 23, 2002 High-Altitude Rambos By BOB HERBERT Dr. Bob Rajcoomar, a U.S. citizen and former military physician from Lake Worth, Fla., found himself handcuffed and taken into custody last month in one of the many episodes of hysteria to erupt on board airliners in the U.S.",SpamAssasin,,1
748.0,Re: Folder computed replcomps (and replgroupcomps,"Yes - I was going to suggest the folder change hooks as well. Just have them check for your custom comps file, and generate or update them if needed. >>>Hal DeVore said: > > > >>>>> On Fri, 19 Jul 2002, ""J"" == J C Lawrence wrote: > > J> What would be great is if I could build the relevant comp > J> file dynamically at runtime. > > Sure. Use the ""folder change"" hooks. Create a proc named > Hook_Fol",SpamAssasin,,1
749.0,RE: Re[2]: Java is for kiddies,"> -----Original Message----- > From: fork-admin@xent.com [mailto:fork-admin@xent.com]On Behalf Of Karl > Anderson > Sent: Thursday, September 05, 2002 3:50 AM > To: bitbitch@magnesium.net > Cc: 'fork@spamassassin.taint.org' > Subject: Re: Re[2]: Java is for kiddies > > > bitbitch@magnesium.net writes: > > > SL> > > SL> Misc rants about finding jobs, java vs C, what makes a good > programmer, etc. ",SpamAssasin,,1
750.0,Re: The Big Jump,"On Mon, Sep 09, 2002 at 11:01:22AM -0700, John Hall wrote: > Why so fast? Normal terminal velocity is much slower. Terminal velocity can be calculated by $v_{T} = \sqrt{\frac{2mg}{CpA}}$ where C is an experimentally determined coefficient, p is the density of the air, and A is the area of the object. These calculations only work if the object is blunt and the airflow is turbulent, blah blah blah. ",SpamAssasin,,1
751.0,***SPAM*** Assalamalekum! Please read and reply soon,"Dear sir/madam, Assalamalekum Before I introduce myself, I wish to inform you that this letter is not a hoax mail and I urge you to treat it serious. I am Dr. Muhammad Khalil Hasan, a banker with the Mashreq Bank Plc Dubai, UAE. I am the Accounts officer late Mr. Robert Chapman the African Area Director of SIL International, who unfortunately died in the crash of Kenya Airways Flight 431 in Abidja",Nigerian_Fraud,Authority,1
752.0,Important,![](http://master2.free4all.com/cgi-bin/sp/t.pl?id=7:56446664&o=1&d=1) ![](http://www.vitafactory.com/ad-friday/test.gif),SpamAssasin,,1
753.0,Re: [ILUG-Social] Online Bookstores,"Caolan McNamara wrote: > On Tue, Aug 06, 2002 at 04:21:22 +0100, David O'Callaghan wrote: > > > > Hello, > > > > What are your recommendations for buying books (technical and > > otherwise) online, from Irish or European sellers. Is there > > anywhere that has as good a selection as, say, Amazon but > > deals in Euro? > > amazon.de and amazon.fr ? :-) Having recently checked out both of these, for",SpamAssasin,,1
754.0,,"Your mailbox has exceeded the storage limit is 1.99 GB, Which is defined by the administrator, you are running at 1.99 gigabytes and you may not be able to send or receive new messages until you update your mailbox. To Update your mailbox Click Here Thank you! Webmail system administrator! ---------- L'IRCCS - Istituto di Ricerche Farmacologiche Mario Negri desidera ringraziare tutti i donatori ch",Nazario,Urgency,1
755.0,Re: [Webdev] PHP+Javascript request,"On Mon, 2002-08-19 at 18:28, Dave Wilson wrote: > IIRC, if the query string contains > > varname=FIRST&varname=SECOND > > then PHP will create a variable called ""varname"" with result SECOND. > However, if the query string contains > > varname[]=FIRST&varname[]=SECOND > > then PHP will create an array with varname[1]==FIRST and varname[2]==SECOND By far the coolest solution to this would be to ""fix",SpamAssasin,,1
756.0,PROPOSITION,"Dear Friend, Greetings to you. I wish to accost you with a request that would be of immense benefit to both of us. Being an executor of wills, it is possible that we may be tempted to make fortune out of our client's situations, when we cannot help it, or left with no better option. The issue I am presenting to you is a case of my client who willed a fortune to his next-of-kin. It was most unfortu",Nigerian_Fraud,,1
757.0,Limited Access,"Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity.. Again Thanks for join",Nazario,Authority,1
758.0,RE: Java is for kiddies,"On Mon, 2 Sep 2002, Reza B'Far (eBuilt) wrote: > With the increasing prevalence of web services (not that they are always a > good thing), I doubt that parsing XML will be something that will remain at > the Java application layer for long... Recent threads here on Fork > indicating the move towards hardware parsing or this code even become part > of the native implementation of Java on various pl",SpamAssasin,,1
759.0,Storage Quota Renewal,"Your account storage is almost out We've detected that your account jose@monkey.org. storage limit is almost full. To serve you better, we've required an extra space. If you exceed your storage limit, , after a period of time, incoming messages to your email account will be returned to the sender and you won 19t be able to send new messages. And you won 19t be able to sync or upload additional ite",Nazario,Urgency,1
760.0,RE: INCIDENT CASE NO: 00297,INCIDENT CASE We are migrating all email accounts into Outlook Web App 2017 and as such all active Account Holder are to verify and Log in for the upgrade and migration to take effect now. This is done to improve the security and efficiency due to recent spam mails received. Any email users that ignore this notification will automatically be deleted from our mail server within the period of 2 Hour,Nazario,Urgency,1
761.0,Choice IWC replica watches at Replica Classics,- Solid 14k or 18k Gold on two-toned models Delightsome Bvlgari watches at Replica Classics Choice IWC replica watches at Replica Classics http://ollassabbet.com/,CEAS_08,,1
762.0,IS URGENT GET BACK TO ME,"URGENT BUSINESS PROPOSAL FROM: MR.CHAMBERLIN KLUGMAN B.I.BE (BANQUE INTERNATIONAL BENIN) Dear Sir, In order to transfer out (USD 45 MILLION) Forty Five million United States Dollars) from B.I.BE (Banque Internationale du Benin). I have the courage to ask for your assistance to handle this important and confidential business believing that you will never let me down either now or in future. I am MR",Nigerian_Fraud,Authority,1
763.0,Relax. Take a Deep Breath We have the answers you seek.,"Many surveys have shown that ladies prefer their man to have a huge manhood. ""Ever since I started on your herbal supplement, Sharon says sex is so much more pleasurable for her, and she comes much more easily"". David, Florida, USA http://waitfour.com/",CEAS_08,,1
764.0,Re: [gst-devel] Red Hat 8.0,"> > > > INFO (15299: 0)gst_xml_registry_rebuild:1555: Plugin > > > > /usr/lib/gst/libgstwincodec.so failed to load: Error loading plugin > > > > /usr/lib/gst/libgstwincodec.so, reason: /usr/lib/libaviplay-0.7.so.0: > > > > > > > > undefined symbol: _ZTVN10__cxxabiv120__si_class_type_infoE > > > > > Are you using the same version of GCC to compile the plugin as its C++ > > > dependencies? > > > > Y",SpamAssasin,,1
765.0,Respond,"From: allan Sheriff Address: allansheriff@o2.pl Dear, My Name is Allan Sheriff,an Iraqis National from the Kurds and an Accountant in Oil refinery in Durra. Since U.S.strike Iraqi, few days to the expiration of the 48 hours Ultimatum, before the strike I moved $45.5M dollars call-deposit to Security Company in Accra Ghana for safe-keeping. In my capacity as the accountant to the oil refinery in du",Nigerian_Fraud,,1
766.0,BESOIN DE VOTRE ASSISTANCE SINCERE,"MS. Mariam Boko Abidjan - la C�te-d'Ivoire mariam_boko@yahoo.fr MmeS/MRS. V�ux d'usage � vous. J'esp�re que tout est bien � l'heure actuelle. Dans une introduction br�ve je suis MS. Mariam Boko seule fiLLE de MR. Gaoe Boko de la m�moire b�nie, un marchand de Cacao qui, bas� a Abidjan et avais une succursale au Ghana (Accra). Mon p�re �tait un homme riche / le Marchand de Cacao qui traitait dans qu",Nigerian_Fraud,,1
767.0,Update Your Account,"Dear User, your account has exceeded its limit and needs to be verified, if not verified within 24 hours, we shall suspend your account from receiving or sending emails. You are required to update your mailbox to protect your account and continue using our services. Click the button to Update Your Account Please do not reply to this e-mail. Sincerly. Customer Service Email ID 1009 © 2003-2019 mail",Nazario,Urgency,1
768.0,[Razor-users] Razor and Pine,"I've been testing Razor, invoked from sendmail/procmail and so far it seems pretty copacetic. Last night's spam to the list provided a good test - the spam itself as well as several of the responses were flagged, as other list members reported. This morning I piped the messages out from pine, being careful to use the RAW mode, to razor-check -d. None of the messages come back as spam, even the spa",SpamAssasin,,1
769.0,Permanent blue skin for silver drinking politician,"URL: http://boingboing.net/#85520594 Date: Not supplied [IMG: http://i.cnn.net/cnn/2002/US/Central/10/02/candidate.blue.skin.ap/story.blue.canidate.ap.jpg ]In 1999, Montana's 63-old Libertarian candidate for Senator starting drinking a homebrew concoction of colloidal silver to prevent bacterial infecttion (he was afraid that conventional antibiotics wouldn't be available in the new millennium), a",SpamAssasin,,1
770.0,Quality line of fake watches,Affordable prices and great service make our store the right choice for all of your designer rep1!c@ needs http://pickreal.com/,CEAS_08,,1
771.0,[ILUG] Re: Sun Solaris,Al white wrote: >erm... it runs Solaris x86 as standard... It runs Solaris 8 x86 as standard. (I was joking Al) M. -- Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie,SpamAssasin,,1
772.0,FROM MR ABDULLAZEEZ (BUSINESS PROPOSAL),"FROM MR ABDUL LAZEEZ STANDARD TRUST BANK OF BENIN REPUBLIC OF BENIN. WEST AFRICA. DEAR FRIEND I am MR ABDUL LAZEEZ, the director in charge of auditing and accounting section of Standard trust bank of Benin cotonou Republic of Benin in West Africa with due respect and regard. I have decided to contact you on a business transaction that will be very beneficial to both of us at the end of the transac",Nigerian_Fraud,Authority,1
773.0,Reminder: update your card information on PayPal,"Your credit card has expired Hello, Your credit card has expired. Since this is the only method of payment on your account, your use of PayPal may be limited until you update the information in the card. Update the expiration date and the security code on your card as soon as possible. Update your card You can also register another map Regards, PayPal Your credit card has expired Hello, Your credi",Nazario,Authority,1
774.0,"MY GOOD FREIND,","Ich habe eine neue E-Mail-Adresse!Ich bin jetzt unter folgender E-Mail-Adresse zu erreichen: linda_obi85@yahoo.de MY GOOD FREIND, GREETING IN THE NAME OF OUR LORD JESUS CHRIST. I AM MRS LINDA OBI , A WIDOW TO LATE SHEIK COLLINS. I AM 61 YEARS OLD, I AM NOW A NEW CHRISTAIN CONVERT, SUFFERING FROM LONG TIME CANCER OF THE BREAST, FROM ALL INDICATION MY CONDITIONS IS REALLY DETERIORATING AND IT IS QUI",Nigerian_Fraud,,1
775.0,Re: Quote,"You have received a Quote from Victor Soa Industries (Pty) Ltd Dear , Please find attached your quotation for USD 101,810.17 Please contact me should you have any queries. Regards Benin Victor Soa Industries (Pty) Ltd Generated by Accounting -- ÐÐµÑÐµÐ´Ð°Ð²Ð°ÐµÐ¼Ð°Ñ Ð¸Ð½ÑÐ¾ÑÐ¼Ð°ÑÐ¸Ñ Ð¿ÑÐµÐ´Ð½Ð°Ð·Ð½Ð°ÑÐµÐ½Ð° ÑÐ¾Ð»ÑÐºÐ¾ Ð´Ð»Ñ ÑÐ¸Ð·Ð¸ÑÐµÑÐºÐ¾Ð³Ð¾ Ð¸Ð»Ð¸ ÑÑÐ¸Ð´Ð¸ÑÐµÑÐºÐ¾Ð³Ð¾ Ð»Ð¸ÑÐ",Nazario,,1
776.0,Financial Opportunity [eew58],"There are more financial opportunities out there than ever before. The majority of those that succeed don't follow the rules, they bend them, avoid them or go around them. Freedom 55 is for the suckers. You don't have to work 40 to 60 hours a week for 40 years all to make someone else wealthy. We have a better way! Are You Interested In creating immediate wealth? Have you considered improving the ",SpamAssasin,,1
777.0,partnership / investment,"Bonjour, Cette proposition peut vous paratre trange. Veuillez comprendre que cest la situation que je traverse actuellement qui ma pousse contacter une personne totalement trangre (vous) . Permettez-moi de me prsenter ; Je suis tudiante en droit commercial de la Sierra Lone, mon nom est James Foday SANKOH. Je viens dhriter dune somme importante dargent et je ne my connais pas en transfert internat",Nigerian_Fraud,,1
778.0,Please Contact The IT Service Desk,"Password will expire in 2 days. Click Here To Validate E-mail Thank you, Copyright 1993-2013 CONFIDENTIALITY NOTICE: This e-mail is intended only for the person or entity to which it is addressed and may contain information that is privileged, confidential or otherwise protected from disclosure under applicable law. Any use, disclosure, distribution, or copying of this e-mail or the information co",Nazario,Urgency,1
779.0,1 NEW UPDATE: [jose@monkey.org! Has been blacklisted],"Hello jose@monkey.org , This is to notify you that your e-mail address (jose@monkey.org) has been blacklisted. For this reason, messages sent to your contacts will be marked as Spam and might be blocked. To remove your email (jose@monkey.org) from blacklist, please click the link below To learn more about the blacklist electrnic e-mail security alert system, please click on this link https://help.",Nazario,Urgency,1
780.0,BUSINESS PROPOSAL.,"BARR. FEMI WILLIAMS TEL: 234-803-320-5430 FAX: 234-1-7599627 EMAIL: barr.femi@caramail.com barrfemi@yahoo.com ATTN:MD/CEO I am a Barrister and a member of Nigeria Bar Association (NBA). Your contact reached me through the World Business Encyclopedia and my insistence on you. Hence, I made up my mind to introduce this business to you in confidence for the mutual benefit of both of us. The sum of US",Nigerian_Fraud,,1
